danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.88,0.811,11,-3.62,0,0.056,0.0336,0.0,0.0778,0.588,140.012,audio_features,5Qjujtpucz5SCsadZ2hdHk,spotify:track:5Qjujtpucz5SCsadZ2hdHk,https://api.spotify.com/v1/tracks/5Qjujtpucz5SCsadZ2hdHk,https://api.spotify.com/v1/audio-analysis/5Qjujtpucz5SCsadZ2hdHk,221067,4
0.575,0.9,1,-2.84,1,0.198,0.105,0.0,0.425,0.489,147.934,audio_features,5JM61KTRO2FFRDpICZ2zpi,spotify:track:5JM61KTRO2FFRDpICZ2zpi,https://api.spotify.com/v1/tracks/5JM61KTRO2FFRDpICZ2zpi,https://api.spotify.com/v1/audio-analysis/5JM61KTRO2FFRDpICZ2zpi,286560,4
0.871,0.638,4,-3.327,1,0.167,0.284,0.0,0.081,0.552,140.012,audio_features,0ZySy9UMaft1wodW6gqptN,spotify:track:0ZySy9UMaft1wodW6gqptN,https://api.spotify.com/v1/tracks/0ZySy9UMaft1wodW6gqptN,https://api.spotify.com/v1/audio-analysis/0ZySy9UMaft1wodW6gqptN,211813,4
0.814,0.764,3,-4.733,0,0.313,0.00606,0.0,0.373,0.772,140.007,audio_features,7rTZAUcyB1a4gaYjvHzC9d,spotify:track:7rTZAUcyB1a4gaYjvHzC9d,https://api.spotify.com/v1/tracks/7rTZAUcyB1a4gaYjvHzC9d,https://api.spotify.com/v1/audio-analysis/7rTZAUcyB1a4gaYjvHzC9d,246493,4
0.57,0.903,8,-1.702,1,0.0646,0.0151,0.0,0.0623,0.219,138.003,audio_features,1SgHmIl4RV97dw7VgtnUm6,spotify:track:1SgHmIl4RV97dw7VgtnUm6,https://api.spotify.com/v1/tracks/1SgHmIl4RV97dw7VgtnUm6,https://api.spotify.com/v1/audio-analysis/1SgHmIl4RV97dw7VgtnUm6,348507,4
0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,audio_features,4fouWK6XVHhzl78KzQ1UjL,spotify:track:4fouWK6XVHhzl78KzQ1UjL,https://api.spotify.com/v1/tracks/4fouWK6XVHhzl78KzQ1UjL,https://api.spotify.com/v1/audio-analysis/4fouWK6XVHhzl78KzQ1UjL,168602,4
0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,audio_features,5HCyWlXZPP0y6Gqq8TgA20,spotify:track:5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/tracks/5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/audio-analysis/5HCyWlXZPP0y6Gqq8TgA20,141806,4
0.535,0.388,7,-9.805,0,0.155,0.507,0.0,0.11,0.412,106.703,audio_features,5dXWFMwD7I7zXsInONVl0H,spotify:track:5dXWFMwD7I7zXsInONVl0H,https://api.spotify.com/v1/tracks/5dXWFMwD7I7zXsInONVl0H,https://api.spotify.com/v1/audio-analysis/5dXWFMwD7I7zXsInONVl0H,174000,5
0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,audio_features,0gplL1WMoJ6iYaPgMCL0gX,spotify:track:0gplL1WMoJ6iYaPgMCL0gX,https://api.spotify.com/v1/tracks/0gplL1WMoJ6iYaPgMCL0gX,https://api.spotify.com/v1/audio-analysis/0gplL1WMoJ6iYaPgMCL0gX,224695,4
0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,audio_features,6bQfNiqyCX7UaQSvVVGo4I,spotify:track:6bQfNiqyCX7UaQSvVVGo4I,https://api.spotify.com/v1/tracks/6bQfNiqyCX7UaQSvVVGo4I,https://api.spotify.com/v1/audio-analysis/6bQfNiqyCX7UaQSvVVGo4I,207853,4
0.603,0.771,9,-6.336,1,0.0627,0.194,0.0,0.13,0.332,139.988,audio_features,7DF8lvLdV3htIbuTWpc7lR,spotify:track:7DF8lvLdV3htIbuTWpc7lR,https://api.spotify.com/v1/tracks/7DF8lvLdV3htIbuTWpc7lR,https://api.spotify.com/v1/audio-analysis/7DF8lvLdV3htIbuTWpc7lR,226149,4
0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,audio_features,27NovPIUIRrOZoCHxABJwK,spotify:track:27NovPIUIRrOZoCHxABJwK,https://api.spotify.com/v1/tracks/27NovPIUIRrOZoCHxABJwK,https://api.spotify.com/v1/audio-analysis/27NovPIUIRrOZoCHxABJwK,212000,4
0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,audio_features,3USxtqRwSYz57Ewm6wWRMp,spotify:track:3USxtqRwSYz57Ewm6wWRMp,https://api.spotify.com/v1/tracks/3USxtqRwSYz57Ewm6wWRMp,https://api.spotify.com/v1/audio-analysis/3USxtqRwSYz57Ewm6wWRMp,238805,4
0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,audio_features,6zSpb8dQRaw0M1dK8PBwQz,spotify:track:6zSpb8dQRaw0M1dK8PBwQz,https://api.spotify.com/v1/tracks/6zSpb8dQRaw0M1dK8PBwQz,https://api.spotify.com/v1/audio-analysis/6zSpb8dQRaw0M1dK8PBwQz,202735,4
0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005,audio_features,2Xr1dTzJee307rmrkt8c0g,spotify:track:2Xr1dTzJee307rmrkt8c0g,https://api.spotify.com/v1/tracks/2Xr1dTzJee307rmrkt8c0g,https://api.spotify.com/v1/audio-analysis/2Xr1dTzJee307rmrkt8c0g,145800,4
0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,audio_features,6Uj1ctrBOjOas8xZXGqKk4,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,https://api.spotify.com/v1/tracks/6Uj1ctrBOjOas8xZXGqKk4,https://api.spotify.com/v1/audio-analysis/6Uj1ctrBOjOas8xZXGqKk4,172627,4
0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,audio_features,20on25jryn53hWghthWWW3,spotify:track:20on25jryn53hWghthWWW3,https://api.spotify.com/v1/tracks/20on25jryn53hWghthWWW3,https://api.spotify.com/v1/audio-analysis/20on25jryn53hWghthWWW3,157890,4
0.687,0.645,0,-4.761,1,0.04,0.0509,2.96e-06,0.106,0.424,135.083,audio_features,5J6rTmMjF9DVIAF8G3M9n4,spotify:track:5J6rTmMjF9DVIAF8G3M9n4,https://api.spotify.com/v1/tracks/5J6rTmMjF9DVIAF8G3M9n4,https://api.spotify.com/v1/audio-analysis/5J6rTmMjF9DVIAF8G3M9n4,189728,4
0.687,0.781,1,-4.806,1,0.053,0.0361,0.0,0.0755,0.688,97.014,audio_features,00Blm7zeNqgYLPtW6zg8cj,spotify:track:00Blm7zeNqgYLPtW6zg8cj,https://api.spotify.com/v1/tracks/00Blm7zeNqgYLPtW6zg8cj,https://api.spotify.com/v1/audio-analysis/00Blm7zeNqgYLPtW6zg8cj,193507,4
0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,audio_features,4iN16F8JtVxG2UTzp3avGl,spotify:track:4iN16F8JtVxG2UTzp3avGl,https://api.spotify.com/v1/tracks/4iN16F8JtVxG2UTzp3avGl,https://api.spotify.com/v1/audio-analysis/4iN16F8JtVxG2UTzp3avGl,197443,4
