danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.695,0.653,1,-6.751,1,0.185,0.0542,8.43e-05,0.329,0.333,151.002,audio_features,3efEocziYjASsr8RojWERn,spotify:track:3efEocziYjASsr8RojWERn,https://api.spotify.com/v1/tracks/3efEocziYjASsr8RojWERn,https://api.spotify.com/v1/audio-analysis/3efEocziYjASsr8RojWERn,158940,4
0.783,0.752,8,-8.172,1,0.266,0.00418,0.000406,0.149,0.228,145.002,audio_features,1bLgqamPGu0eUDAFMMWbQ9,spotify:track:1bLgqamPGu0eUDAFMMWbQ9,https://api.spotify.com/v1/tracks/1bLgqamPGu0eUDAFMMWbQ9,https://api.spotify.com/v1/audio-analysis/1bLgqamPGu0eUDAFMMWbQ9,193910,4
0.909,0.449,1,-8.013,1,0.545,0.452,0.00012,0.352,0.613,94.953,audio_features,7zdT5OKbwvqICQcqA5zrqh,spotify:track:7zdT5OKbwvqICQcqA5zrqh,https://api.spotify.com/v1/tracks/7zdT5OKbwvqICQcqA5zrqh,https://api.spotify.com/v1/audio-analysis/7zdT5OKbwvqICQcqA5zrqh,191842,4
0.842,0.889,11,-4.511,0,0.254,0.00682,0.0,0.121,0.635,120.104,audio_features,67idDsfisiIzcU7kqBv0HJ,spotify:track:67idDsfisiIzcU7kqBv0HJ,https://api.spotify.com/v1/tracks/67idDsfisiIzcU7kqBv0HJ,https://api.spotify.com/v1/audio-analysis/67idDsfisiIzcU7kqBv0HJ,253471,4
0.783,0.747,2,-9.657,1,0.139,0.082,1.76e-06,0.0595,0.466,142.001,audio_features,6DdMoKOyAvFtXy18r6l0Nu,spotify:track:6DdMoKOyAvFtXy18r6l0Nu,https://api.spotify.com/v1/tracks/6DdMoKOyAvFtXy18r6l0Nu,https://api.spotify.com/v1/audio-analysis/6DdMoKOyAvFtXy18r6l0Nu,160563,4
0.819,0.545,4,-8.633,0,0.0616,0.594,0.00189,0.188,0.625,100.0,audio_features,0MVBYACJSeTLPGegHJSlEC,spotify:track:0MVBYACJSeTLPGegHJSlEC,https://api.spotify.com/v1/tracks/0MVBYACJSeTLPGegHJSlEC,https://api.spotify.com/v1/audio-analysis/0MVBYACJSeTLPGegHJSlEC,234000,4
0.774,0.493,8,-7.135,1,0.0759,0.464,0.000481,0.0963,0.591,112.133,audio_features,6AsOmRcEY4jgLZCuQwKe7w,spotify:track:6AsOmRcEY4jgLZCuQwKe7w,https://api.spotify.com/v1/tracks/6AsOmRcEY4jgLZCuQwKe7w,https://api.spotify.com/v1/audio-analysis/6AsOmRcEY4jgLZCuQwKe7w,171429,4
0.822,0.721,10,-7.382,0,0.186,0.163,1.01e-05,0.169,0.799,89.013,audio_features,3umzWUgW6o8q3bhbewH1j9,spotify:track:3umzWUgW6o8q3bhbewH1j9,https://api.spotify.com/v1/tracks/3umzWUgW6o8q3bhbewH1j9,https://api.spotify.com/v1/audio-analysis/3umzWUgW6o8q3bhbewH1j9,253362,4
0.773,0.79,2,-7.408,1,0.0846,0.176,0.0,0.0853,0.656,100.005,audio_features,5RH4M64x1jvPMWHN5S2LAz,spotify:track:5RH4M64x1jvPMWHN5S2LAz,https://api.spotify.com/v1/tracks/5RH4M64x1jvPMWHN5S2LAz,https://api.spotify.com/v1/audio-analysis/5RH4M64x1jvPMWHN5S2LAz,270466,4
0.792,0.959,9,-2.579,0,0.0913,0.338,0.0,0.275,0.874,115.015,audio_features,2VKmGMytOeT0F3P5gwNWyi,spotify:track:2VKmGMytOeT0F3P5gwNWyi,https://api.spotify.com/v1/tracks/2VKmGMytOeT0F3P5gwNWyi,https://api.spotify.com/v1/audio-analysis/2VKmGMytOeT0F3P5gwNWyi,309747,4
0.784,0.74,7,-6.976,0,0.162,0.228,4.42e-06,0.103,0.86,137.964,audio_features,47CinRW4DIfL22OlU23XWc,spotify:track:47CinRW4DIfL22OlU23XWc,https://api.spotify.com/v1/tracks/47CinRW4DIfL22OlU23XWc,https://api.spotify.com/v1/audio-analysis/47CinRW4DIfL22OlU23XWc,335520,4
0.82,0.795,9,-8.285,0,0.225,0.237,0.000297,0.0524,0.779,104.988,audio_features,0ZNg3I2kga2XnqKp1Y9PeZ,spotify:track:0ZNg3I2kga2XnqKp1Y9PeZ,https://api.spotify.com/v1/tracks/0ZNg3I2kga2XnqKp1Y9PeZ,https://api.spotify.com/v1/audio-analysis/0ZNg3I2kga2XnqKp1Y9PeZ,302711,4
0.832,0.822,7,-10.496,1,0.0565,0.506,1.6e-06,0.214,0.927,100.004,audio_features,4NXCb9SiScRgMqlUnPwdKE,spotify:track:4NXCb9SiScRgMqlUnPwdKE,https://api.spotify.com/v1/tracks/4NXCb9SiScRgMqlUnPwdKE,https://api.spotify.com/v1/audio-analysis/4NXCb9SiScRgMqlUnPwdKE,314227,4
0.708,0.843,7,-10.434,1,0.0437,0.178,1.42e-05,0.0717,0.923,99.997,audio_features,4lUrYIM9Ne1NC755jmw64p,spotify:track:4lUrYIM9Ne1NC755jmw64p,https://api.spotify.com/v1/tracks/4lUrYIM9Ne1NC755jmw64p,https://api.spotify.com/v1/audio-analysis/4lUrYIM9Ne1NC755jmw64p,261878,4
0.826,0.96,11,-6.371,0,0.104,0.225,0.000562,0.0926,0.927,110.035,audio_features,0gN7mEtIBtkzcTJeEv9UFL,spotify:track:0gN7mEtIBtkzcTJeEv9UFL,https://api.spotify.com/v1/tracks/0gN7mEtIBtkzcTJeEv9UFL,https://api.spotify.com/v1/audio-analysis/0gN7mEtIBtkzcTJeEv9UFL,276619,4
0.604,0.932,1,-3.996,0,0.34,0.173,0.0,0.0869,0.316,136.311,audio_features,436U9qhMOIoVeA7FJMWC5C,spotify:track:436U9qhMOIoVeA7FJMWC5C,https://api.spotify.com/v1/tracks/436U9qhMOIoVeA7FJMWC5C,https://api.spotify.com/v1/audio-analysis/436U9qhMOIoVeA7FJMWC5C,313500,4
0.749,0.919,10,-4.531,0,0.0841,0.0571,0.0445,0.283,0.629,130.0,audio_features,6tjzeB1k0x9paSlMsGKE2V,spotify:track:6tjzeB1k0x9paSlMsGKE2V,https://api.spotify.com/v1/tracks/6tjzeB1k0x9paSlMsGKE2V,https://api.spotify.com/v1/audio-analysis/6tjzeB1k0x9paSlMsGKE2V,298210,4
0.498,0.904,6,-4.896,0,0.247,0.0547,0.0,0.309,0.63,82.335,audio_features,4EhPW28J9VWwe3ouvHaWfN,spotify:track:4EhPW28J9VWwe3ouvHaWfN,https://api.spotify.com/v1/tracks/4EhPW28J9VWwe3ouvHaWfN,https://api.spotify.com/v1/audio-analysis/4EhPW28J9VWwe3ouvHaWfN,250942,4
0.708,0.795,7,-11.766,1,0.148,0.237,3.21e-05,0.0793,0.35,137.003,audio_features,5xJD9iDQV4yDbagNGmJOKN,spotify:track:5xJD9iDQV4yDbagNGmJOKN,https://api.spotify.com/v1/tracks/5xJD9iDQV4yDbagNGmJOKN,https://api.spotify.com/v1/audio-analysis/5xJD9iDQV4yDbagNGmJOKN,330053,4
0.709,0.858,0,-5.066,1,0.156,0.0745,4.03e-06,0.0823,0.743,151.986,audio_features,2L8jyrIdgTjsykVbPC7GGh,spotify:track:2L8jyrIdgTjsykVbPC7GGh,https://api.spotify.com/v1/tracks/2L8jyrIdgTjsykVbPC7GGh,https://api.spotify.com/v1/audio-analysis/2L8jyrIdgTjsykVbPC7GGh,266313,4
0.833,0.925,11,-3.27,0,0.0873,0.268,0.00288,0.0914,0.824,103.987,audio_features,4URszTyoQLRF0fCUStbwEr,spotify:track:4URszTyoQLRF0fCUStbwEr,https://api.spotify.com/v1/tracks/4URszTyoQLRF0fCUStbwEr,https://api.spotify.com/v1/audio-analysis/4URszTyoQLRF0fCUStbwEr,251531,4
0.686,0.921,3,-6.476,0,0.0542,0.00662,0.00703,0.0442,0.91,93.966,audio_features,6n9KvOTxfexUqP5a4PAdUq,spotify:track:6n9KvOTxfexUqP5a4PAdUq,https://api.spotify.com/v1/tracks/6n9KvOTxfexUqP5a4PAdUq,https://api.spotify.com/v1/audio-analysis/6n9KvOTxfexUqP5a4PAdUq,232620,4
0.758,0.961,9,-4.053,0,0.156,0.186,1.22e-06,0.0163,0.81,103.003,audio_features,5UpBvxFUl4eP3HLxsUToFR,spotify:track:5UpBvxFUl4eP3HLxsUToFR,https://api.spotify.com/v1/tracks/5UpBvxFUl4eP3HLxsUToFR,https://api.spotify.com/v1/audio-analysis/5UpBvxFUl4eP3HLxsUToFR,264500,4
0.56,0.901,9,-5.661,0,0.0313,0.0359,0.0829,0.0259,0.859,126.999,audio_features,5Cj5iTOZzzH5lG4dDm6Llb,spotify:track:5Cj5iTOZzzH5lG4dDm6Llb,https://api.spotify.com/v1/tracks/5Cj5iTOZzzH5lG4dDm6Llb,https://api.spotify.com/v1/audio-analysis/5Cj5iTOZzzH5lG4dDm6Llb,317864,4
0.654,0.862,0,-6.199,1,0.0592,0.124,4.25e-05,0.0655,0.639,95.028,audio_features,32xvyaO0AtntfS0E9cxWzC,spotify:track:32xvyaO0AtntfS0E9cxWzC,https://api.spotify.com/v1/tracks/32xvyaO0AtntfS0E9cxWzC,https://api.spotify.com/v1/audio-analysis/32xvyaO0AtntfS0E9cxWzC,348543,4
0.698,0.672,1,-10.424,0,0.211,0.094,0.0,0.33,0.771,100.038,audio_features,1GTxrNSmnrMAo0vr55pSNe,spotify:track:1GTxrNSmnrMAo0vr55pSNe,https://api.spotify.com/v1/tracks/1GTxrNSmnrMAo0vr55pSNe,https://api.spotify.com/v1/audio-analysis/1GTxrNSmnrMAo0vr55pSNe,310987,4
0.59,0.938,0,-6.539,1,0.0448,0.00897,0.0142,0.0779,0.33,134.021,audio_features,0x6CMWfnq6KPyfoMkf6k9R,spotify:track:0x6CMWfnq6KPyfoMkf6k9R,https://api.spotify.com/v1/tracks/0x6CMWfnq6KPyfoMkf6k9R,https://api.spotify.com/v1/audio-analysis/0x6CMWfnq6KPyfoMkf6k9R,364739,4
0.683,0.859,11,-10.737,1,0.0539,0.16,2.79e-05,0.398,0.707,100.959,audio_features,26AwzkDNxx9D0KXmBhY0Gd,spotify:track:26AwzkDNxx9D0KXmBhY0Gd,https://api.spotify.com/v1/tracks/26AwzkDNxx9D0KXmBhY0Gd,https://api.spotify.com/v1/audio-analysis/26AwzkDNxx9D0KXmBhY0Gd,321410,4
0.768,0.966,7,-3.87,1,0.121,0.0325,0.00389,0.741,0.443,115.012,audio_features,0FlIARY0GYHBbFszUqa6Y5,spotify:track:0FlIARY0GYHBbFszUqa6Y5,https://api.spotify.com/v1/tracks/0FlIARY0GYHBbFszUqa6Y5,https://api.spotify.com/v1/audio-analysis/0FlIARY0GYHBbFszUqa6Y5,294533,4
0.748,0.805,8,-8.404,1,0.0628,0.05,1.33e-05,0.573,0.559,114.903,audio_features,3UoTFl6JD5QsTCNr3WR4vP,spotify:track:3UoTFl6JD5QsTCNr3WR4vP,https://api.spotify.com/v1/tracks/3UoTFl6JD5QsTCNr3WR4vP,https://api.spotify.com/v1/audio-analysis/3UoTFl6JD5QsTCNr3WR4vP,407280,4
0.662,0.916,10,-4.401,0,0.0895,0.137,0.00127,0.0965,0.62,94.981,audio_features,5ONnnqPKZKVJnRje8eGueR,spotify:track:5ONnnqPKZKVJnRje8eGueR,https://api.spotify.com/v1/tracks/5ONnnqPKZKVJnRje8eGueR,https://api.spotify.com/v1/audio-analysis/5ONnnqPKZKVJnRje8eGueR,329456,4
0.621,0.837,1,-7.524,1,0.0394,0.0309,0.0126,0.0967,0.659,126.012,audio_features,5X6ctQrdMtr3bLtbyHDebQ,spotify:track:5X6ctQrdMtr3bLtbyHDebQ,https://api.spotify.com/v1/tracks/5X6ctQrdMtr3bLtbyHDebQ,https://api.spotify.com/v1/audio-analysis/5X6ctQrdMtr3bLtbyHDebQ,378021,4
0.592,0.807,11,-6.009,1,0.0417,0.188,6.52e-06,0.0627,0.553,95.021,audio_features,5RJWhiujBdeo30fiKlAO07,spotify:track:5RJWhiujBdeo30fiKlAO07,https://api.spotify.com/v1/tracks/5RJWhiujBdeo30fiKlAO07,https://api.spotify.com/v1/audio-analysis/5RJWhiujBdeo30fiKlAO07,394046,4
0.742,0.725,7,-8.171,0,0.0352,0.00351,4.3e-06,0.12,0.583,99.987,audio_features,3XRygNOhor6TdxTwVBKvvf,spotify:track:3XRygNOhor6TdxTwVBKvvf,https://api.spotify.com/v1/tracks/3XRygNOhor6TdxTwVBKvvf,https://api.spotify.com/v1/audio-analysis/3XRygNOhor6TdxTwVBKvvf,343907,4
0.591,0.944,11,-6.4,1,0.0392,0.00327,0.00516,0.173,0.932,127.972,audio_features,2HbKJzp8cQ4bp2cAZ5mrM1,spotify:track:2HbKJzp8cQ4bp2cAZ5mrM1,https://api.spotify.com/v1/tracks/2HbKJzp8cQ4bp2cAZ5mrM1,https://api.spotify.com/v1/audio-analysis/2HbKJzp8cQ4bp2cAZ5mrM1,237187,4
0.642,0.885,8,-7.041,1,0.0469,0.245,0.0023,0.149,0.628,92.972,audio_features,2E1y4v771O6lr8Gt6TMVxp,spotify:track:2E1y4v771O6lr8Gt6TMVxp,https://api.spotify.com/v1/tracks/2E1y4v771O6lr8Gt6TMVxp,https://api.spotify.com/v1/audio-analysis/2E1y4v771O6lr8Gt6TMVxp,417678,4
0.672,0.952,0,-6.339,1,0.0507,0.0182,0.000658,0.216,0.626,130.051,audio_features,0wINqu7Wujssf3tT3pE8rf,spotify:track:0wINqu7Wujssf3tT3pE8rf,https://api.spotify.com/v1/tracks/0wINqu7Wujssf3tT3pE8rf,https://api.spotify.com/v1/audio-analysis/0wINqu7Wujssf3tT3pE8rf,294200,4
0.797,0.865,11,-5.212,1,0.0409,0.111,7.13e-06,0.393,0.926,119.991,audio_features,4sp1kOfQGaZvmnLfWDOZjz,spotify:track:4sp1kOfQGaZvmnLfWDOZjz,https://api.spotify.com/v1/tracks/4sp1kOfQGaZvmnLfWDOZjz,https://api.spotify.com/v1/audio-analysis/4sp1kOfQGaZvmnLfWDOZjz,218410,4
0.667,0.729,0,-9.885,0,0.0359,0.0678,0.204,0.121,0.393,130.001,audio_features,6WcYkLGf5BDL5ir9xE4v6B,spotify:track:6WcYkLGf5BDL5ir9xE4v6B,https://api.spotify.com/v1/tracks/6WcYkLGf5BDL5ir9xE4v6B,https://api.spotify.com/v1/audio-analysis/6WcYkLGf5BDL5ir9xE4v6B,223190,4
0.749,0.841,3,-6.595,1,0.0891,0.0167,0.089,0.236,0.628,129.986,audio_features,5ArGkSDDZ15YEY2F3TRpF8,spotify:track:5ArGkSDDZ15YEY2F3TRpF8,https://api.spotify.com/v1/tracks/5ArGkSDDZ15YEY2F3TRpF8,https://api.spotify.com/v1/audio-analysis/5ArGkSDDZ15YEY2F3TRpF8,242364,4
0.781,0.895,4,-5.433,0,0.186,0.0632,0.000778,0.164,0.806,112.032,audio_features,7mLhrvImPaORuFwDxcUgJs,spotify:track:7mLhrvImPaORuFwDxcUgJs,https://api.spotify.com/v1/tracks/7mLhrvImPaORuFwDxcUgJs,https://api.spotify.com/v1/audio-analysis/7mLhrvImPaORuFwDxcUgJs,243801,4
0.686,0.908,7,-6.842,1,0.0346,0.143,5.75e-05,0.0889,0.701,120.024,audio_features,5iY0kprtwJMwvro5gjVHR1,spotify:track:5iY0kprtwJMwvro5gjVHR1,https://api.spotify.com/v1/tracks/5iY0kprtwJMwvro5gjVHR1,https://api.spotify.com/v1/audio-analysis/5iY0kprtwJMwvro5gjVHR1,204251,4
