danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.777,0.92,6,-3.918,1,0.039,0.0728,0.0101,0.144,0.61,134.029,audio_features,2IuCTZWnpYKYhwaU4Klt5G,spotify:track:2IuCTZWnpYKYhwaU4Klt5G,https://api.spotify.com/v1/tracks/2IuCTZWnpYKYhwaU4Klt5G,https://api.spotify.com/v1/audio-analysis/2IuCTZWnpYKYhwaU4Klt5G,209161,4
0.804,0.913,0,-3.135,1,0.0933,0.0248,2.84e-05,0.391,0.544,119.993,audio_features,28veUNu4veN0LOBVa0nFw8,spotify:track:28veUNu4veN0LOBVa0nFw8,https://api.spotify.com/v1/tracks/28veUNu4veN0LOBVa0nFw8,https://api.spotify.com/v1/audio-analysis/28veUNu4veN0LOBVa0nFw8,176125,4
0.737,0.961,10,-0.155,0,0.0747,0.163,0.0,0.361,0.567,108.014,audio_features,4cFwhwH5ydnHgB0Tv3lZsm,spotify:track:4cFwhwH5ydnHgB0Tv3lZsm,https://api.spotify.com/v1/tracks/4cFwhwH5ydnHgB0Tv3lZsm,https://api.spotify.com/v1/audio-analysis/4cFwhwH5ydnHgB0Tv3lZsm,191089,4
0.731,0.668,8,-6.178,0,0.0638,0.0803,6.22e-06,0.0796,0.748,92.242,audio_features,40S8Et5fYlBCa0QgBTEOE1,spotify:track:40S8Et5fYlBCa0QgBTEOE1,https://api.spotify.com/v1/tracks/40S8Et5fYlBCa0QgBTEOE1,https://api.spotify.com/v1/audio-analysis/40S8Et5fYlBCa0QgBTEOE1,258927,4
0.847,0.938,8,-4.615,1,0.0974,0.149,0.0,0.107,0.786,130.02,audio_features,5L9gWUx3Ystgb42kn3AF0i,spotify:track:5L9gWUx3Ystgb42kn3AF0i,https://api.spotify.com/v1/tracks/5L9gWUx3Ystgb42kn3AF0i,https://api.spotify.com/v1/audio-analysis/5L9gWUx3Ystgb42kn3AF0i,210799,4
0.672,0.961,8,-3.44,1,0.243,0.141,0.0,0.0741,0.773,129.987,audio_features,0mNeOrlNl8zvnBxhElDmjf,spotify:track:0mNeOrlNl8zvnBxhElDmjf,https://api.spotify.com/v1/tracks/0mNeOrlNl8zvnBxhElDmjf,https://api.spotify.com/v1/audio-analysis/0mNeOrlNl8zvnBxhElDmjf,250216,4
0.683,0.737,0,-5.66,1,0.0502,0.125,0.0105,0.103,0.919,117.996,audio_features,0MLZAgKQKHbPsJ12qHS860,spotify:track:0MLZAgKQKHbPsJ12qHS860,https://api.spotify.com/v1/tracks/0MLZAgKQKHbPsJ12qHS860,https://api.spotify.com/v1/audio-analysis/0MLZAgKQKHbPsJ12qHS860,218644,4
0.687,0.919,10,-3.28,1,0.0635,0.0939,4.38e-06,0.105,0.877,145.037,audio_features,1v8H06ctqfMX8IUxU9nCaI,spotify:track:1v8H06ctqfMX8IUxU9nCaI,https://api.spotify.com/v1/tracks/1v8H06ctqfMX8IUxU9nCaI,https://api.spotify.com/v1/audio-analysis/1v8H06ctqfMX8IUxU9nCaI,211034,4
0.714,0.892,11,-5.342,0,0.0516,0.00145,0.000817,0.0462,0.899,134.997,audio_features,2zZTXtLqCsICzEcztKjn47,spotify:track:2zZTXtLqCsICzEcztKjn47,https://api.spotify.com/v1/tracks/2zZTXtLqCsICzEcztKjn47,https://api.spotify.com/v1/audio-analysis/2zZTXtLqCsICzEcztKjn47,282012,4
0.818,0.93,11,-2.982,1,0.247,0.33,0.0,0.658,0.831,113.988,audio_features,5FihcmME7NlwW8KbYOaHVH,spotify:track:5FihcmME7NlwW8KbYOaHVH,https://api.spotify.com/v1/tracks/5FihcmME7NlwW8KbYOaHVH,https://api.spotify.com/v1/audio-analysis/5FihcmME7NlwW8KbYOaHVH,252632,4
0.711,0.731,2,-6.651,1,0.0569,0.233,0.0,0.178,0.474,130.0,audio_features,2q0V50aNlI1RQXJyE5HDgD,spotify:track:2q0V50aNlI1RQXJyE5HDgD,https://api.spotify.com/v1/tracks/2q0V50aNlI1RQXJyE5HDgD,https://api.spotify.com/v1/audio-analysis/2q0V50aNlI1RQXJyE5HDgD,195397,4
0.823,0.765,2,-1.695,0,0.0633,0.464,0.0,0.0601,0.715,99.96,audio_features,1CM4rFDU9q4EoLy2K44qE6,spotify:track:1CM4rFDU9q4EoLy2K44qE6,https://api.spotify.com/v1/tracks/1CM4rFDU9q4EoLy2K44qE6,https://api.spotify.com/v1/audio-analysis/1CM4rFDU9q4EoLy2K44qE6,184618,4
0.789,0.95,5,-3.604,0,0.0759,0.191,1.41e-05,0.0969,0.746,126.013,audio_features,5x72Q1SyiDHJ4IF2mRzfkg,spotify:track:5x72Q1SyiDHJ4IF2mRzfkg,https://api.spotify.com/v1/tracks/5x72Q1SyiDHJ4IF2mRzfkg,https://api.spotify.com/v1/audio-analysis/5x72Q1SyiDHJ4IF2mRzfkg,174711,4
0.785,0.722,10,-2.604,0,0.158,0.0363,4.24e-06,0.452,0.848,189.857,audio_features,3ZjMdVOWxQ53FKrmkgCv95,spotify:track:3ZjMdVOWxQ53FKrmkgCv95,https://api.spotify.com/v1/tracks/3ZjMdVOWxQ53FKrmkgCv95,https://api.spotify.com/v1/audio-analysis/3ZjMdVOWxQ53FKrmkgCv95,166461,4
